TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4408;5147;05;A;   2;221213; 2;w;20; 1348;-; 1416;-;  296;-;  238;-; 1043;-;  934;-;  106;-;    3;-;    9;-;    3;-;   25;-;  268;-;  216;-;    0;-; 1172;-; 1047;-;  121;-;    4;-;    6;-;    1;-;   22;-;  215;-;  191;-;    0;-
4408;5147;05;A;   2;221213; 2;w;21;  984;-;  857;-;  212;-;  142;-;  763;-;  666;-;   92;-;    5;-;    9;-;    2;-;   17;-;  193;-;  159;-;    0;-;  711;-;  636;-;   68;-;    7;-;    4;-;    1;-;   10;-;  131;-;  118;-;    0;-
4408;5147;05;A;   2;221213; 2;w;22;  761;-;  741;-;  184;-;  146;-;  572;-;  511;-;   60;-;    1;-;    5;-;    1;-;    9;-;  174;-;  141;-;    0;-;  589;-;  528;-;   55;-;    6;-;    6;-;    0;-;   11;-;  135;-;  122;-;    0;-
4408;5147;05;A;   2;221213; 2;w;23;  655;-;  690;-;  150;-;  129;-;  502;-;  439;-;   62;-;    1;-;    3;-;    2;-;   17;-;  131;-;  105;-;    0;-;  556;-;  490;-;   63;-;    3;-;    5;-;    0;-;    7;-;  122;-;  101;-;    0;-
4408;5147;05;A;   2;221213; 2;w;24;  410;-;  372;-;  127;-;  115;-;  280;-;  239;-;   38;-;    3;-;    3;-;    0;-;   18;-;  109;-;   91;-;    0;-;  252;-;  212;-;   38;-;    2;-;    5;-;    0;-;   13;-;  102;-;   85;-;    0;-
4408;5147;05;A;   2;221214; 3;w;01;  257;s;  274;s;  103;s;  110;s;  154;s;  126;s;   28;s;    0;s;    0;s;    0;s;    7;s;   96;s;   82;s;    0;s;  161;s;  127;s;   30;s;    4;s;    3;s;    1;s;   11;s;   98;s;   83;s;    0;s
4408;5147;05;A;   2;221214; 3;w;02;  221;-;  207;-;  110;-;  130;-;  109;-;   77;-;   32;-;    0;-;    2;-;    0;-;   12;-;   98;-;   81;-;    0;-;   75;-;   54;-;   21;-;    0;-;    2;-;    0;-;   14;-;  116;-;   86;-;    0;-
4408;5147;05;A;   2;221214; 3;w;03;  216;-;  234;-;  140;-;  146;-;   74;-;   59;-;   14;-;    1;-;    2;-;    0;-;   12;-;  128;-;  108;-;    0;-;   85;-;   51;-;   31;-;    3;-;    3;-;    0;-;   15;-;  131;-;   99;-;    0;-
4408;5147;05;A;   2;221214; 3;w;04;  240;-;  379;-;  135;-;  221;-;  103;-;   84;-;   18;-;    1;-;    2;-;    0;-;   12;-;  123;-;  105;-;    0;-;  157;-;  101;-;   52;-;    4;-;    1;-;    1;-;   20;-;  200;-;  158;-;    0;-
4408;5147;05;A;   2;221214; 3;w;05;  552;-;  740;-;  240;-;  364;-;  310;-;  259;-;   46;-;    5;-;    2;-;    1;-;   26;-;  213;-;  189;-;    0;-;  374;-;  303;-;   66;-;    5;-;    2;-;    1;-;   40;-;  323;-;  260;-;    0;-
4408;5147;05;A;   2;221214; 3;w;06; 1387;-; 1638;-;  401;-;  518;-;  979;-;  831;-;  143;-;    5;-;    7;-;    3;-;   31;-;  367;-;  332;-;    0;-; 1110;-;  969;-;  136;-;    5;-;   10;-;    6;-;   47;-;  465;-;  398;-;    0;-
4408;5147;05;A;   2;221214; 3;w;07; 2609;-; 2698;-;  501;-;  548;-; 2091;-; 1661;-;  428;-;    2;-;   17;-;    1;-;   89;-;  411;-;  362;-;    0;-; 2132;-; 1757;-;  367;-;    8;-;   18;-;    2;-;   61;-;  485;-;  424;-;    0;-
4408;5147;05;A;   2;221214; 3;w;08; 3138;-; 3445;-;  512;-;  614;-; 2607;-; 2204;-;  399;-;    4;-;   19;-;    0;-;   97;-;  415;-;  351;-;    0;-; 2809;-; 2449;-;  354;-;    6;-;   22;-;    2;-;   97;-;  515;-;  449;-;    0;-
4408;5147;05;A;   2;221214; 3;w;09; 2894;-; 2904;-;  532;-;  619;-; 2340;-; 1970;-;  365;-;    5;-;   22;-;    4;-;   74;-;  454;-;  377;-;    0;-; 2262;-; 1908;-;  348;-;    6;-;   23;-;    5;-;  100;-;  514;-;  433;-;    0;-
4408;5147;05;A;   2;221214; 3;w;10; 2200;-; 2397;-;  533;-;  665;-; 1644;-; 1380;-;  257;-;    7;-;   23;-;    5;-;   89;-;  439;-;  382;-;    0;-; 1696;-; 1433;-;  254;-;    9;-;   36;-;    5;-;   85;-;  575;-;  494;-;    0;-
4408;5147;05;A;   2;221214; 3;w;11; 2037;-; 2066;-;  552;-;  613;-; 1470;-; 1222;-;  240;-;    8;-;   15;-;    5;-;   99;-;  448;-;  383;-;    0;-; 1435;-; 1183;-;  246;-;    6;-;   18;-;    2;-;   78;-;  533;-;  453;-;    0;-
4408;5147;05;A;   2;221214; 3;w;12; 2152;-; 1941;-;  604;-;  581;-; 1521;-; 1251;-;  268;-;    2;-;   27;-;    2;-;   98;-;  504;-;  435;-;    0;-; 1335;-; 1109;-;  217;-;    9;-;   25;-;   10;-;   95;-;  476;-;  410;-;    0;-
4408;5147;05;A;   2;221214; 3;w;13; 2263;-; 2130;-;  628;-;  524;-; 1612;-; 1360;-;  248;-;    4;-;   23;-;    1;-;   88;-;  539;-;  479;-;    0;-; 1581;-; 1344;-;  230;-;    7;-;   25;-;    3;-;   67;-;  454;-;  387;-;    0;-
4408;5147;05;A;   2;221214; 3;w;14; 2582;-; 2323;-;  638;-;  505;-; 1911;-; 1616;-;  290;-;    5;-;   33;-;    1;-;   87;-;  550;-;  491;-;    0;-; 1791;-; 1537;-;  243;-;   11;-;   27;-;    2;-;   75;-;  428;-;  362;-;    0;-
4408;5147;05;A;   2;221214; 3;w;15; 3026;-; 2699;-;  670;-;  495;-; 2330;-; 1988;-;  333;-;    9;-;   26;-;    5;-;   87;-;  578;-;  511;-;    0;-; 2181;-; 1849;-;  312;-;   20;-;   23;-;    1;-;   68;-;  426;-;  373;-;    0;-
4408;5147;05;A;   2;221214; 3;w;16; 2893;-; 3414;-;  489;-;  514;-; 2384;-; 2056;-;  327;-;    1;-;   20;-;    2;-;   73;-;  414;-;  369;-;    0;-; 2864;-; 2402;-;  456;-;    6;-;   36;-;    0;-;   83;-;  431;-;  365;-;    0;-
4408;5147;05;A;   2;221214; 3;w;17; 3504;-; 3831;-;  545;-;  492;-; 2935;-; 2559;-;  372;-;    4;-;   24;-;    0;-;   63;-;  482;-;  437;-;    0;-; 3317;-; 2846;-;  461;-;   10;-;   22;-;    0;-;   56;-;  436;-;  389;-;    0;-
4408;5147;05;A;   2;221214; 3;w;18; 3109;-; 3316;-;  466;-;  445;-; 2619;-; 2349;-;  264;-;    6;-;   24;-;    0;-;   34;-;  432;-;  374;-;    0;-; 2852;-; 2515;-;  331;-;    6;-;   19;-;    4;-;   65;-;  376;-;  325;-;    0;-
4408;5147;05;A;   2;221214; 3;w;19; 2329;-; 2219;-;  414;-;  314;-; 1902;-; 1688;-;  210;-;    4;-;   13;-;    4;-;   34;-;  376;-;  330;-;    0;-; 1895;-; 1703;-;  182;-;   10;-;   10;-;    1;-;   23;-;  290;-;  250;-;    0;-
4408;5147;05;A;   2;221214; 3;w;20; 2329;-; 2219;-;  414;-;  314;-; 1902;-; 1688;-;  210;-;    4;-;   13;-;    4;-;   34;-;  376;-;  330;-;    0;-; 1895;-; 1703;-;  182;-;   10;-;   10;-;    1;-;   23;-;  290;-;  250;-;    0;-
4408;5147;05;A;   2;221214; 3;w;21; 1077;-; 1144;-;  237;-;  186;-;  832;-;  725;-;   88;-;   19;-;    8;-;    1;-;   24;-;  212;-;  180;-;    0;-;  942;-;  841;-;   98;-;    3;-;   16;-;    1;-;   21;-;  164;-;  147;-;    0;-
4408;5147;05;A;   2;221214; 3;w;22;  845;-;  838;-;  185;-;  139;-;  653;-;  565;-;   73;-;   15;-;    7;-;    3;-;   14;-;  168;-;  138;-;    0;-;  695;-;  624;-;   66;-;    5;-;    4;-;    1;-;   12;-;  126;-;  105;-;    0;-
4408;5147;05;A;   2;221214; 3;w;23;  693;-;  673;-;  133;-;  116;-;  558;-;  469;-;   68;-;   21;-;    2;-;    0;-;   18;-;  115;-;   91;-;    0;-;  554;-;  496;-;   57;-;    1;-;    3;-;    1;-;   11;-;  104;-;   86;-;    0;-
4408;5147;05;A;   2;221214; 3;w;24;  693;-;  673;-;  133;-;  116;-;  558;-;  469;-;   68;-;   21;-;    2;-;    0;-;   18;-;  115;-;   91;-;    0;-;  554;-;  496;-;   57;-;    1;-;    3;-;    1;-;   11;-;  104;-;   86;-;    0;-
4408;5147;05;A;   2;221215; 4;w;01;  295;-;  300;-;  100;-;  100;-;  193;-;  153;-;   32;-;    8;-;    2;-;    2;-;    8;-;   90;-;   79;-;    0;-;  199;-;  158;-;   40;-;    1;-;    1;-;    0;-;   13;-;   87;-;   71;-;    0;-
4408;5147;05;A;   2;221215; 4;w;02;  229;-;  265;-;  113;-;  129;-;  114;-;   81;-;   29;-;    4;-;    2;-;    0;-;   13;-;  100;-;   80;-;    0;-;  133;-;   80;-;   48;-;    5;-;    3;-;    0;-;   10;-;  119;-;   92;-;    0;-
4408;5147;05;A;   2;221215; 4;w;03;  207;-;  239;-;  120;-;  157;-;   86;-;   63;-;   21;-;    2;-;    1;-;    1;-;    9;-;  110;-;   95;-;    0;-;   81;-;   48;-;   30;-;    3;-;    1;-;    3;-;   14;-;  140;-;  114;-;    0;-
4408;5147;05;A;   2;221215; 4;w;04;  290;-;  361;-;  165;-;  216;-;  125;-;  102;-;   22;-;    1;-;    0;-;    2;-;   11;-;  152;-;  132;-;    0;-;  143;-;   95;-;   40;-;    8;-;    2;-;    0;-;   28;-;  188;-;  158;-;    0;-
4408;5147;05;A;   2;221215; 4;w;05;  549;-;  625;-;  253;-;  295;-;  293;-;  254;-;   36;-;    3;-;    3;-;    1;-;   40;-;  212;-;  187;-;    0;-;  326;-;  267;-;   56;-;    3;-;    4;-;    5;-;   38;-;  252;-;  217;-;    0;-
4408;5147;05;A;   2;221215; 4;w;06; 1419;-; 1569;-;  445;-;  470;-;  967;-;  826;-;  137;-;    4;-;    7;-;    0;-;   43;-;  402;-;  351;-;    0;-; 1090;-;  946;-;  138;-;    6;-;    9;-;    2;-;   57;-;  411;-;  352;-;    0;-
4408;5147;05;A;   2;221215; 4;w;07; 2439;-; 2508;-;  494;-;  497;-; 1931;-; 1524;-;  399;-;    8;-;   14;-;    1;-;   63;-;  430;-;  356;-;    0;-; 1992;-; 1632;-;  345;-;   15;-;   19;-;    1;-;   78;-;  418;-;  373;-;    0;-
4408;5147;05;A;   2;221215; 4;w;08; 3140;-; 3377;-;  582;-;  528;-; 2532;-; 2136;-;  392;-;    4;-;   26;-;    4;-;   92;-;  486;-;  399;-;    0;-; 2825;-; 2442;-;  365;-;   18;-;   24;-;    2;-;   97;-;  429;-;  365;-;    0;-
4408;5147;05;A;   2;221215; 4;w;09; 3072;-; 3026;-;  561;-;  588;-; 2491;-; 2115;-;  371;-;    5;-;   20;-;    1;-;   96;-;  464;-;  381;-;    0;-; 2418;-; 2044;-;  364;-;   10;-;   20;-;    1;-;  115;-;  472;-;  397;-;    0;-
4408;5147;05;A;   2;221215; 4;w;10; 2296;-; 2471;-;  574;-;  579;-; 1704;-; 1443;-;  258;-;    3;-;   18;-;    3;-;   79;-;  492;-;  427;-;    0;-; 1868;-; 1553;-;  307;-;    8;-;   24;-;    4;-;   86;-;  489;-;  418;-;    0;-
4408;5147;05;A;   2;221215; 4;w;11; 2149;-; 1994;-;  607;-;  491;-; 1522;-; 1245;-;  273;-;    4;-;   20;-;    7;-;  103;-;  497;-;  429;-;    0;-; 1471;-; 1216;-;  244;-;   11;-;   32;-;    3;-;   84;-;  404;-;  350;-;    0;-
4408;5147;05;A;   2;221215; 4;w;12; 2140;-; 1887;-;  581;-;  475;-; 1532;-; 1245;-;  280;-;    7;-;   27;-;    2;-;   86;-;  493;-;  441;-;    0;-; 1388;-; 1160;-;  219;-;    9;-;   24;-;    3;-;   73;-;  399;-;  346;-;    0;-
4408;5147;05;A;   2;221215; 4;w;13; 2254;-; 1932;-;  561;-;  458;-; 1659;-; 1390;-;  263;-;    6;-;   34;-;    0;-;   88;-;  473;-;  408;-;    0;-; 1448;-; 1222;-;  216;-;   10;-;   26;-;    2;-;   71;-;  385;-;  346;-;    0;-
4408;5147;05;A;   2;221215; 4;w;14; 2450;-; 2266;-;  535;-;  466;-; 1889;-; 1578;-;  309;-;    2;-;   26;-;    1;-;   84;-;  450;-;  392;-;    0;-; 1776;-; 1485;-;  278;-;   13;-;   24;-;    3;-;   62;-;  401;-;  348;-;    0;-
4408;5147;05;A;   2;221215; 4;w;15; 2773;-; 2615;-;  542;-;  432;-; 2210;-; 1912;-;  295;-;    3;-;   21;-;    2;-;   89;-;  451;-;  394;-;    0;-; 2152;-; 1837;-;  305;-;   10;-;   31;-;    0;-;   68;-;  364;-;  319;-;    0;-
4408;5147;05;A;   2;221215; 4;w;16; 3061;-; 3216;-;  493;-;  431;-; 2543;-; 2206;-;  333;-;    4;-;   25;-;    3;-;   66;-;  424;-;  380;-;    0;-; 2756;-; 2325;-;  420;-;   11;-;   29;-;    0;-;   68;-;  363;-;  313;-;    0;-
4408;5147;05;A;   2;221215; 4;w;17; 3241;-; 3885;-;  447;-;  359;-; 2767;-; 2448;-;  317;-;    2;-;   27;-;    0;-;   53;-;  394;-;  343;-;    0;-; 3492;-; 3014;-;  467;-;   11;-;   34;-;    4;-;   57;-;  298;-;  260;-;    0;-
4408;5147;05;A;   2;221215; 4;w;18; 3319;-; 3510;-;  430;-;  366;-; 2866;-; 2564;-;  295;-;    7;-;   23;-;    1;-;   45;-;  384;-;  327;-;    0;-; 3114;-; 2774;-;  334;-;    6;-;   30;-;    2;-;   50;-;  314;-;  266;-;    0;-
4408;5147;05;A;   2;221215; 4;w;19; 2649;-; 2472;-;  444;-;  282;-; 2187;-; 1943;-;  241;-;    3;-;   18;-;    2;-;   51;-;  391;-;  323;-;    0;-; 2177;-; 1942;-;  225;-;   10;-;   13;-;    1;-;   39;-;  242;-;  215;-;    0;-
4408;5147;05;A;   2;221215; 4;w;20; 1534;-; 1773;-;  299;-;  183;-; 1228;-; 1111;-;  116;-;    1;-;    7;-;    2;-;   30;-;  267;-;  224;-;    0;-; 1574;-; 1381;-;  188;-;    5;-;   16;-;    3;-;   28;-;  152;-;  135;-;    0;-
4408;5147;05;A;   2;221215; 4;w;21; 1146;-; 1233;-;  213;-;  135;-;  925;-;  835;-;   89;-;    1;-;    8;-;    2;-;   15;-;  196;-;  157;-;    0;-; 1085;-;  964;-;  118;-;    3;-;   13;-;    0;-;   15;-;  120;-;  101;-;    0;-
4408;5147;05;A;   2;221215; 4;w;22; 1032;-; 1014;-;  169;-;  125;-;  858;-;  746;-;  111;-;    1;-;    5;-;    1;-;   10;-;  158;-;  115;-;    0;-;  878;-;  792;-;   83;-;    3;-;   11;-;    1;-;   18;-;  106;-;   88;-;    0;-
4408;5147;05;A;   2;221215; 4;w;23;  807;-;  775;-;  122;-;  109;-;  682;-;  612;-;   69;-;    1;-;    3;-;    0;-;   10;-;  112;-;   93;-;    0;-;  658;-;  585;-;   72;-;    1;-;    8;-;    0;-;   10;-;   99;-;   82;-;    0;-
4408;5147;05;A;   2;221215; 4;w;24;  505;s;  530;s;   93;s;  108;s;  406;s;  355;s;   48;s;    3;s;    6;s;    0;s;   11;s;   82;s;   69;s;    0;s;  422;s;  361;s;   56;s;    5;s;    0;s;    0;s;   18;s;   90;s;   75;s;    0;s
4408;5147;05;A;   2;221216; 5;w;01;  318;-;  362;-;   98;-;  106;-;  219;-;  182;-;   37;-;    0;-;    1;-;    1;-;   13;-;   84;-;   66;-;    0;-;  252;-;  197;-;   47;-;    8;-;    4;-;    0;-;    5;-;  101;-;   86;-;    0;-
4408;5147;05;A;   2;221216; 5;w;02;  266;-;  237;-;  106;-;  105;-;  155;-;  125;-;   29;-;    1;-;    5;-;    1;-;    8;-;   97;-;   82;-;    0;-;  129;-;   95;-;   34;-;    0;-;    3;-;    1;-;   13;-;   91;-;   77;-;    0;-
4408;5147;05;A;   2;221216; 5;w;03;  255;-;  262;-;  116;-;  127;-;  137;-;  116;-;   20;-;    1;-;    2;-;    0;-;   11;-;  105;-;   88;-;    0;-;  126;-;   79;-;   45;-;    2;-;    9;-;    0;-;   17;-;  110;-;   82;-;    0;-
4408;5147;05;A;   2;221216; 5;w;04;  317;-;  312;-;  159;-;  161;-;  157;-;  131;-;   26;-;    0;-;    1;-;    1;-;   14;-;  144;-;  124;-;    0;-;  149;-;   88;-;   61;-;    0;-;    2;-;    0;-;   16;-;  145;-;  118;-;    0;-
4408;5147;05;A;   2;221216; 5;w;05;  608;-;  612;-;  264;-;  266;-;  339;-;  284;-;   53;-;    2;-;    5;-;    1;-;   31;-;  232;-;  194;-;    0;-;  342;-;  277;-;   59;-;    6;-;    4;-;    4;-;   30;-;  232;-;  202;-;    0;-
4408;5147;05;A;   2;221216; 5;w;06; 1320;-; 1457;-;  351;-;  409;-;  959;-;  824;-;  133;-;    2;-;   10;-;    0;-;   43;-;  308;-;  271;-;    0;-; 1042;-;  893;-;  139;-;   10;-;    6;-;    7;-;   51;-;  351;-;  307;-;    0;-
4408;5147;05;A;   2;221216; 5;w;07; 2179;-; 2153;-;  451;-;  468;-; 1705;-; 1343;-;  361;-;    1;-;   23;-;    1;-;   59;-;  391;-;  338;-;    0;-; 1668;-; 1367;-;  297;-;    4;-;   17;-;    2;-;   79;-;  387;-;  325;-;    0;-
4408;5147;05;A;   2;221216; 5;w;08; 2598;-; 2797;-;  471;-;  492;-; 2107;-; 1773;-;  326;-;    8;-;   20;-;    3;-;   82;-;  386;-;  323;-;    0;-; 2280;-; 1969;-;  303;-;    8;-;   25;-;    4;-;   96;-;  392;-;  343;-;    0;-
4408;5147;05;A;   2;221216; 5;w;09; 2425;-; 2221;-;  465;-;  448;-; 1935;-; 1604;-;  328;-;    3;-;   25;-;    4;-;   72;-;  389;-;  348;-;    0;-; 1755;-; 1466;-;  285;-;    4;-;   18;-;    6;-;   76;-;  366;-;  306;-;    0;-
4408;5147;05;A;   2;221216; 5;w;10; 2148;-; 2069;-;  516;-;  438;-; 1611;-; 1359;-;  247;-;    5;-;   21;-;    6;-;   86;-;  424;-;  340;-;    0;-; 1613;-; 1332;-;  269;-;   12;-;   18;-;    2;-;   69;-;  367;-;  319;-;    0;-
4408;5147;05;A;   2;221216; 5;w;11; 2121;-; 2088;-;  527;-;  453;-; 1562;-; 1316;-;  243;-;    3;-;   32;-;    4;-;   90;-;  433;-;  363;-;    0;-; 1605;-; 1319;-;  279;-;    7;-;   30;-;    4;-;   69;-;  380;-;  330;-;    0;-
4408;5147;05;A;   2;221216; 5;w;12; 2430;-; 2370;-;  501;-;  447;-; 1899;-; 1594;-;  303;-;    2;-;   30;-;    4;-;   80;-;  417;-;  362;-;    0;-; 1894;-; 1597;-;  288;-;    9;-;   29;-;    4;-;   77;-;  366;-;  322;-;    0;-
4408;5147;05;A;   2;221216; 5;w;13; 2937;-; 2806;-;  520;-;  449;-; 2385;-; 2047;-;  330;-;    8;-;   32;-;    0;-;   80;-;  440;-;  380;-;    0;-; 2341;-; 1997;-;  337;-;    7;-;   16;-;    2;-;   86;-;  361;-;  311;-;    0;-
4408;5147;05;A;   2;221216; 5;w;14; 3273;-; 3211;-;  525;-;  427;-; 2722;-; 2359;-;  358;-;    5;-;   26;-;    6;-;   94;-;  425;-;  375;-;    0;-; 2746;-; 2391;-;  346;-;    9;-;   38;-;    5;-;   56;-;  366;-;  322;-;    0;-
4408;5147;05;A;   2;221216; 5;w;15; 3633;-; 3522;-;  481;-;  403;-; 3120;-; 2751;-;  364;-;    5;-;   32;-;    5;-;   75;-;  401;-;  359;-;    0;-; 3088;-; 2708;-;  373;-;    7;-;   31;-;    5;-;   64;-;  334;-;  290;-;    0;-
4408;5147;05;A;   2;221216; 5;w;16; 3676;-; 4066;-;  479;-;  405;-; 3171;-; 2816;-;  343;-;   12;-;   26;-;    5;-;   68;-;  406;-;  363;-;    0;-; 3616;-; 3220;-;  386;-;   10;-;   45;-;    4;-;   44;-;  357;-;  312;-;    0;-
4408;5147;05;A;   2;221216; 5;w;17; 3397;-; 3454;-;  453;-;  311;-; 2906;-; 2602;-;  299;-;    5;-;   38;-;    1;-;   44;-;  408;-;  359;-;    0;-; 3111;-; 2805;-;  297;-;    9;-;   32;-;    1;-;   47;-;  263;-;  229;-;    0;-
4408;5147;05;A;   2;221216; 5;w;18; 3052;-; 3112;-;  384;-;  224;-; 2643;-; 2375;-;  261;-;    7;-;   25;-;    1;-;   50;-;  333;-;  287;-;    0;-; 2863;-; 2579;-;  273;-;   11;-;   25;-;    3;-;   35;-;  186;-;  165;-;    0;-
4408;5147;05;A;   2;221216; 5;w;19; 2902;-; 2555;-;  365;-;  200;-; 2511;-; 2293;-;  217;-;    1;-;   26;-;    5;-;   37;-;  323;-;  270;-;    0;-; 2333;-; 2119;-;  211;-;    3;-;   22;-;    6;-;   31;-;  163;-;  145;-;    0;-
4408;5147;05;A;   2;221216; 5;w;20; 2011;-; 1808;-;  299;-;  190;-; 1689;-; 1508;-;  173;-;    8;-;   23;-;    4;-;   29;-;  266;-;  216;-;    0;-; 1610;-; 1469;-;  133;-;    8;-;    8;-;    3;-;   26;-;  161;-;  136;-;    0;-
4408;5147;05;A;   2;221216; 5;w;21; 1548;-; 1279;-;  233;-;  122;-; 1300;-; 1141;-;  154;-;    5;-;   15;-;    3;-;   24;-;  206;-;  174;-;    0;-; 1144;-; 1033;-;  110;-;    1;-;   13;-;    2;-;   12;-;  108;-;   97;-;    0;-
4408;5147;05;A;   2;221216; 5;w;22; 1366;-; 1094;-;  195;-;  109;-; 1153;-; 1017;-;  134;-;    2;-;   18;-;    0;-;   15;-;  180;-;  145;-;    0;-;  973;-;  878;-;   91;-;    4;-;   12;-;    2;-;   18;-;   89;-;   76;-;    0;-
4408;5147;05;A;   2;221216; 5;w;23; 1267;-;  931;-;  149;-;   89;-; 1112;-;  995;-;  111;-;    6;-;    6;-;    1;-;   11;-;  137;-;  111;-;    0;-;  828;-;  767;-;   58;-;    3;-;   14;-;    2;-;   12;-;   75;-;   58;-;    0;-
4408;5147;05;A;   2;221216; 5;w;24; 1081;s;  763;s;  123;s;   83;s;  948;s;  861;s;   83;s;    4;s;   10;s;   13;s;   11;s;   99;s;   86;s;    0;s;  673;s;  616;s;   54;s;    3;s;    7;s;    3;s;   10;s;   70;s;   56;s;    0;s
4408;5147;05;A;   2;221217; 6;w;01;  681;-;  523;-;  100;-;   81;-;  564;-;  495;-;   67;-;    2;-;   17;-;    0;-;    6;-;   94;-;   74;-;    0;-;  440;-;  379;-;   60;-;    1;-;    2;-;    2;-;    7;-;   72;-;   58;-;    0;-
4408;5147;05;A;   2;221217; 6;w;02;  546;-;  395;-;  102;-;   86;-;  442;-;  397;-;   45;-;    0;-;    2;-;    0;-;    8;-;   94;-;   79;-;    0;-;  305;-;  250;-;   55;-;    0;-;    4;-;    0;-;   15;-;   71;-;   55;-;    0;-
4408;5147;05;A;   2;221217; 6;w;03;  376;-;  292;-;   98;-;   79;-;  273;-;  242;-;   31;-;    0;-;    5;-;    0;-;    5;-;   93;-;   84;-;    0;-;  209;-;  173;-;   36;-;    0;-;    4;-;    2;-;    5;-;   72;-;   48;-;    0;-
4408;5147;05;A;   2;221217; 6;w;04;  438;-;  284;-;  114;-;   86;-;  321;-;  279;-;   42;-;    0;-;    3;-;    0;-;   12;-;  102;-;   87;-;    0;-;  197;-;  148;-;   47;-;    2;-;    1;-;    0;-;   10;-;   76;-;   53;-;    0;-
4408;5147;05;A;   2;221217; 6;w;05;  586;-;  327;-;  140;-;  104;-;  442;-;  385;-;   56;-;    1;-;    4;-;    1;-;   16;-;  123;-;  109;-;    0;-;  221;-;  189;-;   32;-;    0;-;    2;-;    2;-;   12;-;   90;-;   83;-;    0;-
4408;5147;05;A;   2;221217; 6;w;06;  800;-;  533;-;  144;-;  159;-;  646;-;  575;-;   71;-;    0;-;   10;-;    0;-;   14;-;  130;-;  117;-;    0;-;  368;-;  309;-;   57;-;    2;-;    6;-;    0;-;   18;-;  141;-;  124;-;    0;-
4408;5147;05;A;   2;221217; 6;w;07;  983;-;  561;-;  155;-;  161;-;  815;-;  687;-;  126;-;    2;-;   13;-;    1;-;   13;-;  141;-;  127;-;    0;-;  390;-;  321;-;   68;-;    1;-;   10;-;    1;-;   14;-;  146;-;  132;-;    0;-
4408;5147;05;A;   2;221217; 6;w;08; 1145;-;  773;-;  181;-;  174;-;  950;-;  824;-;  125;-;    1;-;   14;-;    0;-;   21;-;  160;-;  142;-;    0;-;  582;-;  488;-;   93;-;    1;-;   17;-;    3;-;   11;-;  160;-;  146;-;    0;-
4408;5147;05;A;   2;221217; 6;w;09; 1496;-; 1079;-;  192;-;  177;-; 1281;-; 1141;-;  134;-;    6;-;   23;-;    1;-;   20;-;  171;-;  154;-;    0;-;  881;-;  766;-;  112;-;    3;-;   21;-;    3;-;   33;-;  141;-;  120;-;    0;-
4408;5147;05;A;   2;221217; 6;w;10; 1782;-; 1647;-;  158;-;  181;-; 1594;-; 1444;-;  148;-;    2;-;   30;-;    2;-;   19;-;  137;-;  109;-;    0;-; 1438;-; 1299;-;  137;-;    2;-;   28;-;    2;-;   13;-;  166;-;  157;-;    0;-
4408;5147;05;A;   2;221217; 6;w;11; 2081;-; 2055;-;  174;-;  180;-; 1886;-; 1704;-;  179;-;    3;-;   21;-;    2;-;   31;-;  141;-;  120;-;    0;-; 1840;-; 1660;-;  175;-;    5;-;   35;-;    4;-;   16;-;  160;-;  149;-;    0;-
4408;5147;05;A;   2;221217; 6;w;12; 2266;-; 2170;-;  139;-;  172;-; 2094;-; 1893;-;  197;-;    4;-;   33;-;    1;-;   20;-;  118;-;   98;-;    0;-; 1968;-; 1812;-;  154;-;    2;-;   30;-;    2;-;   21;-;  149;-;  135;-;    0;-
4408;5147;05;A;   2;221217; 6;w;13; 2579;-; 2279;-;  149;-;  158;-; 2392;-; 2176;-;  215;-;    1;-;   38;-;    1;-;   29;-;  119;-;   99;-;    0;-; 2101;-; 1926;-;  168;-;    7;-;   20;-;    2;-;   21;-;  135;-;  123;-;    0;-
4408;5147;05;A;   2;221217; 6;w;14; 2729;-; 2336;-;  149;-;  158;-; 2532;-; 2338;-;  192;-;    2;-;   48;-;    1;-;   33;-;  115;-;  101;-;    0;-; 2154;-; 1973;-;  177;-;    4;-;   24;-;    5;-;   30;-;  123;-;  109;-;    0;-
4408;5147;05;A;   2;221217; 6;w;15; 2844;-; 2634;-;  113;-;  158;-; 2694;-; 2487;-;  203;-;    4;-;   37;-;    3;-;   25;-;   85;-;   73;-;    0;-; 2453;-; 2276;-;  170;-;    7;-;   23;-;    0;-;   17;-;  141;-;  131;-;    0;-
